id,address,bedroom_nums,bathroom_nums,car_spaces,land_size,house_type,price
47,"61 Towradgi Road, Towradgi, NSW 2518",6,3,5,701.9m²,House,"$1,952,000"
47,"101 Lakin Street, Bateau Bay, NSW 2261",5,3,2,790m²,House,"$1,900,000"
47,"11 Kellie-Ann Crescent, Lennox Head, NSW 2478",3,2,3,"1,424m²",House,"$1,900,000"
47,"41 Annear Street (The Gables), Box Hill, NSW 2765",5,3,2,450m²,House,"$1,820,000"
48,"128 The Round Drive, Avoca Beach, NSW 2251",4,2,4,968m²,House,"$1,820,000"
48,"69 Sunshine Parade, Sunshine, NSW 2264",3,2,2,705m²,House,"$1,800,000"
48,"11 Cayden Avenue, Kellyville, NSW 2155",4,2,2,451m²,House,"$1,785,000"
48,"108 Windsor Road, Dulwich Hill, NSW 2203",2,1,1,234m²,Duplex/semi-detached,"$1,750,000"
48,"38 Nebo Drive, Figtree, NSW 2525",3,2,2,810m²,House,"$1,710,000"
48,"12 Wilkie-King Ave, Saratoga, NSW 2251",4,3,2,,House,"$1,700,000"
48,"86 Pitt Town Road, McGraths Hill, NSW 2756",4,2,4,"1,619m²",House,"$1,695,000"
48,"1 McCubbin Place, Casula, NSW 2170",5,2,3,593m²,House,"$1,690,000"
48,"17a Robinson Street, Cronulla, NSW 2230",2,1,1,205m²,House,"$1,650,000"
48,"35 Janamba Avenue, Kellyville, NSW 2155",4,2,1,697m²,House,"$1,617,500"
48,"1 Bain Place, Barden Ridge, NSW 2234",3,2,2,712m²,House,"$1,600,000"
48,"60 Overall Drive, Pottsville, NSW 2489",4,2,2,923m²,House,"$1,532,500"
48,"26 Albany Road, Umina Beach, NSW 2257",4,2,2,607m²,House,"$1,530,000"
48,"19 Cheryl Avenue, Terrigal, NSW 2260",5,2,1,"1,265m²",House,"$1,480,000"
48,"9 Governor Place, Winston Hills, NSW 2153",4,2,2,,House,"$1,464,500"
48,"9 Riversdale Place, Glen Alpine, NSW 2560",4,2,2,753m²,House,"$1,380,000"
48,"3 Mary Street, Newtown, NSW 2042",2,1,,,House,"$1,350,000"
48,"46 Marril Circuit, Cordeaux Heights, NSW 2526",4,3,2,"1,026m²",House,"$1,350,000"
48,"'Palma Park' 2557 Rye Park Road (Broadway), Gunning, NSW 2581",3,1,2,98m²,House,"$1,300,000"
48,"2 Vulcan Street, Guildford, NSW 2161",3,2,2,,House,"$1,285,000"
48,"45 Oxford Street, Riverstone, NSW 2765",5,2,2,,House,"$1,270,000"
48,"5 Dullai Avenue, Pemulwuy, NSW 2145",3,2,1,225m²,House,"$1,260,000"
48,"27 Marampo Street, Marayong, NSW 2148",3,2,3,623m²,House,"$1,250,000"
48,"23 Mindari Street, Leppington, NSW 2179",4,2,2,,House,"$1,222,000"
48,"52 Hazlemount Lane, Tuckurimba, NSW 2480",2,1,6,40ha,Acreage,"$1,220,000"
49,"54 Cudmore Crescent, Wyee, NSW 2259",5,3,3,570m²,House,"$1,210,000"
49,"24 Pendant Parade, Killarney Vale, NSW 2261",4,3,6,536m²,House,"$1,200,000"
49,"15B Bumballa Road, Wingello, NSW 2579",4,2,2,"3,718m²",House,"$1,190,000"
49,"28 Passionflower Street, Marsden Park, NSW 2765",5,3,2,228m²,House,"$1,190,000"
49,"34 Branxton Street, Waratah West, NSW 2298",3,1,2,607m²,House,"$1,185,000"
49,"6 Fisher Road, Sapphire Beach, NSW 2450",4,2,2,702m²,House,"$1,180,000"
49,"25 Spitzer Street, Gregory Hills, NSW 2557",4,2,2,450m²,House,"$1,179,000"
49,"8 Port Drive, Tweed Heads South, NSW 2486",3,2,2,795m²,House,"$1,155,000"
49,"18 Milton Street, Colyton, NSW 2760",4,2,3,651m²,House,"$1,155,000"
49,"72 Ascot Road, Bowral, NSW 2576",3,1,1,858m²,House,"$1,150,000"
49,"65a Metcalfe Street, Wallsend, NSW 2287",5,2,3,505m²,House,"$1,150,000"
49,"24 Jacobs Place, Bligh Park, NSW 2756",5,2,4,646m²,House,"$1,150,000"
49,"4 Dorrough Street, Flinders, NSW 2529",4,2,2,500.5m²,House,"$1,150,000"
49,"51 Perkins Drive, Oran Park, NSW 2570",3,2,2,375m²,House,"$1,150,000"
49,"70 Bobin Road, Sadleir, NSW 2168",3,1,1,,House,"$1,130,000"
49,"1 Blackbird Glen, Erskine Park, NSW 2759",3,1,1,802m²,House,"$1,120,000"
49,"12 Hargrave Street, Wyong, NSW 2259",3,1,2,"1,018m²",House,"$1,100,000"
49,"32 Sheila Street (Grantham Farm), Riverstone, NSW 2765",4,2,1,328.8m²,House,"$1,095,000"
49,"17 Nammoona Road, Colebee, NSW 2761",3,2,1,250m²,House,"$1,078,000"
49,"11 Clover Street, Wilton, NSW 2571",4,3,2,,House,"$1,075,000"
49,"25 Rover Street, Leppington, NSW 2179",4,2,1,,House,"$1,065,000"
49,"63 Elizabeth Street, Mayfield, NSW 2304",3,1,1,448m²,House,"$1,060,000"
49,"29 Raleigh Street, Albion Park, NSW 2527",3,2,3,600m²,House,"$1,040,000"
49,"27 Church Street, Riverstone, NSW 2765",3,1,1,560m²,House,"$1,040,000"
49,"86 Emu Plains Road, Mount Riverview, NSW 2774",4,2,2,757m²,House,"$1,035,000"
50,"14 Oliver Street, Riverstone, NSW 2765",3,1,2,,House,"$1,020,000"
50,"8 Greenwood Avenue, Belmont, NSW 2280",3,2,2,609m²,House,"$1,020,000"
50,"65 Princess Street, Morpeth, NSW 2321",3,1,1,"1,279m²",House,"$1,000,000"
50,"9 Coniston Close, Rankin Park, NSW 2287",3,2,2,904m²,House,"$1,000,000"
50,"52 Second Street, Boolaroo, NSW 2284",3,2,5,538m²,House,"$1,000,000"
50,"2 Cannery Road, Plumpton, NSW 2761",4,2,2,,House,"$995,000"
50,"14 Buttaba Avenue, Belmont North, NSW 2280",4,3,3,760m²,House,"$991,000"
50,"7 Keoghan Drive, Goonellabah, NSW 2480",4,2,3,742.3m²,House,"$985,000"
50,"46B Bourne Ridge, Oran Park, NSW 2570",3,2,1,,House,"$950,000"
50,"1/164 Shearwater Drive, Lake Heights, NSW 2502",5,3,1,429m²,Duplex/semi-detached,"$950,000"
50,"3 Corang Street, Ruse, NSW 2560",3,1,2,657m²,House,"$946,000"
50,"23 Insignia Street, Sadleir, NSW 2168",3,2,1,575m²,House,"$940,000"
50,"5 Eradore Court, Port Macquarie, NSW 2444",4,2,2,819.6m²,House,"$940,000"
50,"8 Alluvial Place, Kelso, NSW 2795",4,2,2,999.1m²,House,"$935,000"
50,"16 Wolara Avenue, Glenmore Park, NSW 2745",3,1,1,365m²,House,"$931,500"
50,"4 Miles Close, Forster, NSW 2428",4,3,4,643.2m²,House,"$930,000"
50,"27 Conway Avenue, West Hoxton, NSW 2171",3,2,1,,House,"$920,000"
50,"29 Leonard Street, Cessnock, NSW 2325",5,2,2,758m²,House,"$910,000"
50,"22 Ruby Street, Gorokan, NSW 2263",3,2,2,594.4m²,House,"$885,000"
50,"8a McKellar Street, Braidwood, NSW 2622",3,2,,"2,493m²",House,"$880,000"
50,"46 Nella Dan Avenue, Tregear, NSW 2770",4,2,2,,House,"$878,000"
50,"10 Asplenii Crescent, Tuncurry, NSW 2428",4,2,2,750m²,House,"$870,000"
50,"12 Redwood Drive, Gillieston Heights, NSW 2321",4,2,2,550m²,House,"$870,000"
50,"53 Sunrise Road, Yerrinbool, NSW 2575",3,1,2,777m²,House,"$870,000"
50,"146 Arthur Allen Drive, Bardia, NSW 2565",2,2,1,134.58m²,Terrace,"$868,000"
51,"10 Fairview Place, Cessnock, NSW 2325",4,2,2,608m²,House,"$850,000"
51,"1/7 Covent Gardens Way, Banora Point, NSW 2486",3,2,1,,Duplex/semi-detached,"$850,000"
51,"28 Cullami Street, Anambah, NSW 2320",4,2,2,494.7m²,House,"$840,000"
51,"28 Kilshanny Avenue, Ashtonfield, NSW 2323",4,2,2,799.5m²,House,"$840,000"
51,"115 Cowper Street, Warrawong, NSW 2502",3,1,2,550m²,House,"$810,000"
51,"7 Alata Crescent, South Nowra, NSW 2541",3,2,2,728m²,House,"$790,000"
51,"42 Hunterglen Drive, Bolwarra, NSW 2320",4,2,2,550.2m²,House,"$785,000"
51,"6 Hayworth Street, Rutherford, NSW 2320",4,2,2,540.9m²,House,"$775,000"
51,"19/52A Atlantic Boulevard, Glenfield, NSW 2167",3,2,1,,House,"$770,000"
51,"77 Biala Street, Gunning, NSW 2581",4,2,6,,House,"$765,000"
51,"59 Wood Street, Bonnells Bay, NSW 2264",3,1,2,405m²,House,"$760,000"
51,"174 Taralga Road, Goulburn, NSW 2580",4,2,4,"1,281m²",House,"$756,000"
51,"59 Jubata Drive, Tamworth, NSW 2340",4,2,2,"1,060m²",House,"$755,000"
51,"26 Second Avenue, East Lismore, NSW 2480",3,2,2,,House,"$745,000"
51,"30 Bonnie Street, North Boambee Valley, NSW 2450",3,1,1,703m²,House,"$731,000"
51,"6 Treleaven Street, Hyland Park, NSW 2448",3,2,5,616m²,House,"$730,000"
51,"8 Banyandah Road, Hyland Park, NSW 2448",4,2,,696m²,House,"$720,000"
51,"13A Aurora Place, Bateau Bay, NSW 2261",3,1,1,290m²,Duplex/semi-detached,"$718,000"
51,"1 Theatre Place, Thrumster, NSW 2444",3,2,2,322m²,House,"$705,000"
51,"90 Church Street, Cessnock, NSW 2325",3,1,1,598m²,House,"$695,000"
51,"88 Mary Street, Grafton, NSW 2460",4,2,2,712m²,House,"$690,000"
51,"16 YARRA PLACE, Dubbo, NSW 2830",4,2,2,773m²,House,"$687,000"
51,"33 Eunoe Street, Katoomba, NSW 2780",2,1,1,696m²,House,"$685,000"
51,"37 Bruxner Crescent, Goonellabah, NSW 2480",3,1,2,721m²,House,"$667,500"
51,"238 Byng Street, Orange, NSW 2800",3,1,4,809.4m²,House,"$635,000"
52,"63 Fischer Street, Goonellabah, NSW 2480",4,2,5,755m²,House,"$625,000"
52,"13 Nangutta St, Towamba, NSW 2550",4,1,2,"4,046m²",House,"$585,000"
52,"53 Mann Street, Nambucca Heads, NSW 2448",3,1,1,620m²,House,"$560,000"
52,"19 Bennet Street, Port Macquarie, NSW 2444",3,1,,692m²,House,"$550,000"
52,"15 Kent Street, Tamworth, NSW 2340",4,1,2,681m²,House,"$535,000"
52,"5 Truno Place, Townsend, NSW 2463",2,1,2,902m²,House,"$529,000"
52,"7 High Street, Tamworth, NSW 2340",3,1,1,678m²,House,"$520,000"
52,"30 James Sheahan Drive, Orange, NSW 2800",3,1,1,719m²,House,"$519,000"
52,"20 Nandewar Street, Narrabri, NSW 2390",3,1,2,613.4m²,House,"$480,000"
52,"34 Alma Street, Wee Waa, NSW 2388",3,1,2,715m²,House,"$350,000"
52,"6 Phillip Avenue, Mount Austin, NSW 2650",2,1,,543.8m²,House,"$338,000"
52,"504/1126 Nelson Bay Road, Fern Bay, NSW 2295",1,1,1,,House,"$190,000"
52,"32 Bailey Road, Jilliby, NSW 2259",9,6,14,30.35ha,Acreage,"$6,500,000"
52,"165 Limpinwood Valley Road, Limpinwood, NSW 2484",5,4,10,114.15ha,Acreage,"$6,450,000"
52,"21 Karen Road, Rossmore, NSW 2557",4,2,,2.02ha,Acreage,"$4,300,000"
52,"5 Bavin Avenue, Ryde, NSW 2112",7,5,2,727.2m²,House,"$3,530,000"
52,"20 Darvall Road, Eastwood, NSW 2122",4,2,2,701.9m²,House,"$3,000,000"
52,"39 Mobbs Lane, Carlingford, NSW 2118",5,5,2,,Duplex/semi-detached,"$2,960,888"
52,"6 Hendon Green, West Pennant Hills, NSW 2125",4,2,3,626.1m²,House,"$2,810,000"
52,"48 Norma Avenue, Eastwood, NSW 2122",5,4,1,,Duplex/semi-detached,"$2,760,888"
52,"9 Inderi Place, Grays Point, NSW 2232",4,3,3,,House,"$2,700,000"
52,"17a Peel Street, Avoca Beach, NSW 2251",5,4,5,"2,525m²",House,"$2,550,000"
52,"8 Captains Way, Banora Point, NSW 2486",5,2,2,800m²,House,"$2,350,000"
52,"27 Macarthur Circuit, Camden Park, NSW 2570",6,3,3,"1,183m²",House,"$2,255,000"
52,"23A Balmoral Street, Waitara, NSW 2077",4,2,3,686m²,House,"$2,100,000"
53,"24 Milner Avenue, Kirrawee, NSW 2232",4,2,2,664m²,House,"$2,080,000"
53,"36 Bevan Place, Carlingford, NSW 2118",4,3,3,789.9m²,House,"$1,900,000"
53,"24 Merinda Avenue, Epping, NSW 2121",3,2,2,828.3m²,House,"$1,843,000"
53,"2a Marie Street, Constitution Hill, NSW 2145",5,3,2,,House,"$1,820,000"
53,"7 William Street, Kiama, NSW 2533",4,2,1,,House,"$1,805,000"
53,"25 Morning Street, Gundaroo, NSW 2620",4,3,2,"2,023m²",House,"$1,800,000"
53,"7 Bede Street, Strathfield South, NSW 2136",3,1,2,257.8m²,House,"$1,800,000"
53,"27 Resthaven Way, Silverdale, NSW 2752",5,3,2,704.1m²,House,"$1,790,000"
53,"130 Faraday Road, Padstow, NSW 2211",4,1,1,607m²,House,"$1,770,500"
53,"5 Lord Way, Glenwood, NSW 2768",4,2,2,,House,"$1,740,000"
53,"10 & 10A Park Road, Carlton, NSW 2218",5,2,1,,House,"$1,675,000"
53,"54 Friday Hut Road, Coorabell, NSW 2479",3,2,3,"3,999m²",House,"$1,650,000"
53,"54 Emerald Heights Drive, Emerald Beach, NSW 2456",5,2,3,"6,062.19m²",House,"$1,650,000"
53,"15 Heathfield Street, Kellyville Ridge, NSW 2155",4,2,2,,House,"$1,620,000"
53,"39 The Ridgeway, Cumbalum, NSW 2478",5,3,2,915.2m²,House,"$1,610,000"
53,"120 Adelphi Street, Rouse Hill, NSW 2155",4,2,2,450m²,House,"$1,580,000"
53,"49 Gasnier Avenue, North Kellyville, NSW 2155",4,3,2,374m²,House,"$1,570,000"
53,"53 Wason Street, Milton, NSW 2538",4,2,2,727m²,House,"$1,525,000"
53,"98 North West Arm Road, Gymea, NSW 2227",4,2,,819m²,House,"$1,520,000"
53,"40 Peterlee Road, Canley Heights, NSW 2166",6,3,,626m²,House,"$1,500,000"
53,"16 Kimpton Street, Banksia, NSW 2216",3,1,1,,House,"$1,460,000"
53,"26 Arizona Place, Stanhope Gardens, NSW 2768",4,2,2,485.5m²,House,"$1,440,888"
53,"40 Crusader Street, Austral, NSW 2179",7,4,1,,House,"$1,435,000"
53,"13 Jones Street, Wentworthville, NSW 2145",3,1,1,695.6m²,House,"$1,415,000"
53,"136 Prince Edward Ave, Culburra Beach, NSW 2540",4,2,1,620m²,House,"$1,410,000"
54,"34 Charlton Street, Wilton, NSW 2571",5,2,2,548m²,House,"$1,400,000"
54,"57a Lamonerie Street, Toongabbie, NSW 2146",4,3,2,256m²,Duplex/semi-detached,"$1,395,000"
54,"17&17A GRIFFIN PLACE, Doonside, NSW 2767",5,3,3,585.6m²,House,"$1,374,000"
54,"35 Stirling Way, Thurgoona, NSW 2640",4,2,2,"3,565m²",House,"$1,370,000"
54,"14 Iluka Crescent, Narrawallee, NSW 2539",4,2,2,727m²,House,"$1,355,000"
54,"52 Gladstone Parade, Riverstone, NSW 2765",4,2,1,744m²,House,"$1,350,000"
54,"88 Metford Road, Tenambit, NSW 2323",4,4,10,"3,350m²",House,"$1,350,000"
54,"58A Victoria Street, Adamstown, NSW 2289",3,2,1,198m²,House,"$1,345,000"
54,"6 Snyder Street, Spring Farm, NSW 2570",5,3,2,582.8m²,House,"$1,295,000"
54,"3 Cary Street, Emu Plains, NSW 2750",4,3,1,714m²,House,"$1,282,000"
54,"73 Mackenzie Avenue, Woy Woy, NSW 2256",5,3,1,543.8m²,House,"$1,270,000"
54,"49 Hillcrest Road, Empire Bay, NSW 2257",3,1,4,796.7m²,House,"$1,270,000"
54,"39 Hamilton Street, Fairy Meadow, NSW 2519",3,1,2,746m²,House,"$1,260,000"
54,"63 Hamilton Street, Kahibah, NSW 2290",3,1,1,445.15m²,House,"$1,250,000"
54,"411 Abell Road (Melonba), Marsden Park, NSW 2765",5,2,2,300m²,House,"$1,250,000"
54,"63 Glory Street, Schofields, NSW 2762",4,2,1,306m²,House,"$1,240,000"
54,"38 Faulkland Crescent, Kings Park, NSW 2148",3,1,2,590.7m²,House,"$1,237,500"
54,"132 Arbutus Street, Canley Heights, NSW 2166",4,4,1,229m²,Duplex/semi-detached,"$1,215,000"
54,"84 Fitzwilliam Road, Toongabbie, NSW 2146",5,3,2,404.6m²,House,"$1,201,000"
54,"7 Belgian Street, Box Hill, NSW 2765",4,2,1,,House,"$1,200,000"
54,"18 Delando Street, Waratah, NSW 2298",3,2,1,480m²,House,"$1,165,000"
54,"33 Grantham Crescent, Denham Court, NSW 2565",4,2,2,,House,"$1,160,000"
54,"7A Winsor Street, Merewether, NSW 2291",2,1,1,271m²,House,"$1,150,000"
54,"31 Beaufort Road, Blacktown, NSW 2148",3,1,1,,House,"$1,140,000"
54,"4 Sturt Street, Jordan Springs, NSW 2747",4,2,2,450m²,House,"$1,135,000"
55,"26 Waringa Crescent, Glenmore Park, NSW 2745",4,2,2,405m²,House,"$1,127,000"
55,"3 Moss Court, Bonny Hills, NSW 2445",4,2,2,632.7m²,House,"$1,120,000"
55,"7 Francis Street, Corrimal, NSW 2518",3,1,2,967m²,House,"$1,110,000"
55,"13 The Cedars Close, Bensville, NSW 2251",3,2,2,679m²,House,"$1,080,000"
55,"34 Wales Street, Charlestown, NSW 2290",3,1,3,673m²,House,"$1,072,000"
55,"18 & 18A Greene Place, Thirlmere, NSW 2572",6,3,2,505.5m²,House,"$1,072,000"
55,"24 Glycine Street, Denham Court, NSW 2565",4,3,1,,House,"$1,070,000"
55,"37 Theseus Circuit, Rosemeadow, NSW 2560",4,2,2,909m²,House,"$1,060,000"
55,"14 Wigmore Grove, Glendenning, NSW 2761",3,1,1,,House,"$1,060,000"
55,"40 Barkala Street, Lisarow, NSW 2250",4,2,2,803m²,House,"$1,050,000"
55,"6 Strathmore Drive, Forest Grove, NSW 2795",4,2,2,"7,917m²",House,"$1,050,000"
55,"30 Evergreen Circle, Wentworth Falls, NSW 2782",4,2,2,739m²,House,"$1,050,000"
55,"11 Christy Drive, Schofields, NSW 2762",3,2,2,,House,"$1,045,000"
55,"7 Glendale Crescent, Ocean Shores, NSW 2483",3,2,2,529m²,House,"$1,035,000"
55,"28 Inverary Street, Googong, NSW 2620",4,3,2,448m²,House,"$1,030,000"
55,"68 Riveroak Drive, Murwillumbah, NSW 2484",3,2,2,991m²,House,"$1,025,000"
55,"6 Swagmans Way, Terranora, NSW 2486",3,2,2,737m²,House,"$1,010,000"
55,"63 Freeman Circuit, Ingleburn, NSW 2565",3,2,2,439m²,House,"$998,000"
55,"7 Kerr Drive, Macksville, NSW 2447",5,3,4,"5,165m²",House,"$990,000"
55,"23B Chesham Avenue, Oran Park, NSW 2570",4,3,1,270m²,House,"$975,000"
55,"68 Golding Drive, Glendenning, NSW 2761",3,1,2,,House,"$970,000"
55,"63 Helicia Road, Macquarie Fields, NSW 2564",3,1,2,614m²,House,"$970,000"
55,"10 Wildflower Crescent, Calderwood, NSW 2527",4,2,2,375m²,House,"$960,000"
55,"59 Gipps Street, Carrington, NSW 2294",2,1,,,House,"$950,000"
55,"6 Elm Street, Albion Park Rail, NSW 2527",5,2,2,563m²,House,"$950,000"
56,"32 Jindalee Crescent, Nowra, NSW 2541",5,2,2,613m²,House,"$923,000"
56,"29 Undara Circuit, Forster, NSW 2428",3,2,2,715m²,House,"$922,500"
56,"2515 Brayton Road Big Hill, Marulan, NSW 2579",3,1,2,,House,"$910,000"
56,"21 Gilroy Street, Ropes Crossing, NSW 2760",3,1,1,225m²,House,"$910,000"
56,"12 Telford Street, Leumeah, NSW 2560",3,1,1,569.1m²,House,"$900,000"
56,"12 Telford Street, Leumeah, NSW 2560",3,1,1,569.1m²,House,"$900,000"
56,"31 Bay Street, Port Macquarie, NSW 2444",4,2,2,627m²,House,"$870,000"
56,"21 McGrath Place, Goulburn, NSW 2580",4,2,2,,House,"$870,000"
56,"5 Investigators Place, Yamba, NSW 2464",4,2,2,592m²,House,"$855,000"
56,"67 Coppabella Drive, Gobbagombalin, NSW 2650",4,3,2,715m²,House,"$850,000"
56,"63 Madigan Boulevard, Mount Warrigal, NSW 2528",3,1,1,575.4m²,House,"$850,000"
56,"13 Cypress Close, Medowie, NSW 2318",4,2,2,580.1m²,House,"$830,000"
56,"18 McKeller Crescent, South Windsor, NSW 2756",3,1,1,556m²,House,"$820,000"
56,"158 Great Western Highway, Blackheath, NSW 2785",3,1,2,765.1m²,House,"$808,000"
56,"161 Bong Bong Road, Horsley, NSW 2530",3,1,1,558m²,House,"$805,000"
56,"57 Blanch Road, Armidale, NSW 2350",4,2,4,2.21ha,House,"$800,000"
56,"16 Vides Street, Cardiff, NSW 2285",3,1,2,394m²,House,"$800,000"
56,"Address available on request, Soldiers Point, NSW 2317",3,2,2,281m²,House,"$795,000"
56,"79 Bradley St, Goulburn, NSW 2580",4,2,3,705m²,House,"$787,850"
56,"6 Currowan Street, Nelligen, NSW 2536",3,2,,821m²,House,"$780,000"
56,"2 Park Row, Bradbury, NSW 2560",3,1,1,323.3m²,House,"$780,000"
56,"11 Eunoe Street, Katoomba, NSW 2780",3,1,1,697m²,House,"$778,000"
56,"16 Innes Street, North Rothbury, NSW 2335",4,2,2,476m²,House,"$760,000"
56,"3 Tweed Place, Dubbo, NSW 2830",4,2,2,662m²,House,"$712,000"
56,"84 Toormina Road, Toormina, NSW 2452",3,1,3,826.8m²,House,"$710,000"
57,"119 Rawson Avenue, East Tamworth, NSW 2340",3,1,3,991m²,House,"$710,000"
57,"339 Mount Coxcombe Road, Upper Lansdowne, NSW 2430",3,1,6,79ha,House,"$700,000"
57,"17 Spring Grove Court, Goonellabah, NSW 2480",3,2,4,"1,374m²",House,"$690,000"
57,"39 Gilmore Place, Queanbeyan West, NSW 2620",3,1,1,771m²,House,"$690,000"
57,"19 Karinya Street, Cowra, NSW 2794",7,4,2,"1,018m²",House,"$685,000"
57,"26 Anson Street, Orange, NSW 2800",4,1,1,713m²,House,"$675,000"
57,"7 Kestrel Avenue, Old Bar, NSW 2430",3,2,2,744m²,House,"$650,000"
57,"7/10 Woodbell Street, Nambucca Heads, NSW 2448",4,2,2,270.7m²,House,"$640,000"
57,"16 Nita Place, Bomaderry, NSW 2541",3,1,,715m²,House,"$635,000"
57,"57 Nicholson Street, Mudgee, NSW 2850",3,1,1,679m²,House,"$622,500"
57,"41-43 Adams Street, Muswellbrook, NSW 2333",5,3,1,"1,415m²",House,"$610,000"
57,"14 Simmons Road, Wisemans Creek, NSW 2795",3,1,4,"2,867m²",Acreage,"$610,000"
57,"56 John Lane Road, Yarravel, NSW 2440",3,1,1,1.01ha,House,"$610,000"
57,"67 Tilligerry Track, Tanilba Bay, NSW 2319",3,1,1,556m²,House,"$605,000"
57,"6/364 Bay Street, Brighton-Le-Sands, NSW 2216",,1,,,House,"$600,000"
57,"42 Queen Street, Muswellbrook, NSW 2333",4,2,2,703m²,House,"$585,500"
57,"59 Carcoar Street, Blayney, NSW 2799",3,1,2,847m²,House,"$575,000"
57,"84 Glengarvin Drive, Tamworth, NSW 2340",3,1,1,674m²,House,"$545,000"
57,"13 Kelly Street, Scone, NSW 2337",3,1,1,593m²,House,"$509,000"
57,"25 Boorabee Street, Kyogle, NSW 2474",4,1,4,"1,228.5m²",House,"$505,000"
57,"89 Manilla Road, Tamworth, NSW 2340",3,1,1,621m²,House,"$500,000"
57,"20 Goorawin Road, Orange, NSW 2800",3,1,2,667m²,House,"$475,000"
57,"18 Anzac Parade, Werris Creek, NSW 2341",3,1,2,"1,440m²",House,"$470,000"
57,"15 Bellevue Street, South Grafton, NSW 2460",3,1,1,572m²,House,"$468,000"
57,"12 Fourth Street, Lithgow, NSW 2790",3,1,1,377m²,House,"$425,000"
58,"3 Joan Street, Woodburn, NSW 2472",3,1,3,"5,830m²",House,"$350,000"
58,"2/5 Oak Tree Drive, Armidale, NSW 2350",3,1,1,,House,"$260,000"
58,"39 Myrna Road, Strathfield, NSW 2135",5,3,4,626m²,House,"$6,430,000"
58,"39-41 Aurelia street, Toongabbie, NSW 2146",7,3,6,"1,394m²",House,"$5,070,000"
58,"90 Babbage Road, Roseville Chase, NSW 2069",4,4,3,846m²,House,"$4,718,888"
58,"24 Hampden Avenue, Wahroonga, NSW 2076",5,3,4,992.7m²,House,"$4,500,000"
58,"3 Somerset Lane, Byron Bay, NSW 2481",5,5,2,450m²,House,"$3,800,000"
58,"22 Waterfall Crescent, Bella Vista, NSW 2153",5,3,2,,House,"$3,320,000"
58,"48 Orange Street, Hurstville, NSW 2220",7,7,2,495m²,House,"$3,300,000"
58,"8 Chamberlain Way, Harrington Park, NSW 2567",6,5,4,936m²,House,"$3,050,000"
58,"27 Armidale Crescent, Castle Hill, NSW 2154",5,3,2,604.8m²,House,"$2,785,000"
58,"14 Tallowood Way, Frenchs Forest, NSW 2086",4,3,2,898.9m²,House,"$2,750,000"
58,"11 Dalton Avenue, Denistone, NSW 2114",5,4,2,345m²,Duplex/semi-detached,"$2,400,000"
58,"58 Alfred Street, Ramsgate Beach, NSW 2217",3,2,2,,House,"$2,350,000"
58,"27 Werrina Parade, Blue Bay, NSW 2261",4,4,1,,House,"$2,340,000"
58,"143 Salisbury Road, Camperdown, NSW 2050",2,2,2,221m²,House,"$2,225,000"
58,"60 Rockley Avenue, Baulkham Hills, NSW 2153",4,3,2,701.9m²,House,"$2,172,800"
58,"19 Fairview Avenue, Roselands, NSW 2196",5,2,4,752.5m²,House,"$2,170,000"
58,"6 Baxter Avenue, Kogarah, NSW 2217",3,2,2,530m²,House,"$2,130,000"
58,"17 Oratava Avenue, West Pennant Hills, NSW 2125",4,2,2,"1,124m²",House,"$2,050,000"
58,"20 Solveig Crescent, Kareela, NSW 2232",6,3,2,727m²,House,"$2,000,000"
58,"36 Stanley Street, Arncliffe, NSW 2205",5,4,1,256.1m²,Duplex/semi-detached,"$1,950,000"
58,"4 Longboard Circuit, Kingscliff, NSW 2487",4,2,2,,House,"$1,940,000"
58,"2 Poinsettia Avenue, North Rocks, NSW 2151",3,1,2,695.6m²,House,"$1,930,000"
58,"80A Ely Street, Revesby, NSW 2212",5,4,2,341m²,House,"$1,900,000"
59,"29A Columbine Avenue, Bankstown, NSW 2200",5,3,2,349m²,Duplex/semi-detached,"$1,900,000"
59,"34 Tristania Street, Mount Annan, NSW 2567",5,2,3,935m²,House,"$1,840,000"
59,"9 Grimmett Avenue, Rouse Hill, NSW 2155",4,3,3,,House,"$1,800,000"
59,"46 Thistle Circuit, Green Valley, NSW 2168",6,2,4,505m²,House,"$1,780,000"
59,"103 Parramatta Road, Haberfield, NSW 2045",4,1,2,720m²,House,"$1,750,000"
59,"105 Parramatta Road, Haberfield, NSW 2045",4,2,3,624m²,House,"$1,750,000"
59,"90 Hay Street, Leichhardt, NSW 2040",2,1,,189.7m²,House,"$1,700,000"
59,"1A & 1B Baynes Street, Mount Druitt, NSW 2770",8,4,4,,House,"$1,700,000"
59,"15 Dixmude Street, Granville, NSW 2142",3,1,1,720.8m²,House,"$1,670,000"
59,"31 Council Street, Cooks Hill, NSW 2300",3,2,,,Terrace,"$1,635,000"
59,"31 Blackall Street, Broadmeadow, NSW 2292",3,2,2,,House,"$1,620,000"
59,"179 & 179a Oxford Street, Cambridge Park, NSW 2747",7,4,3,695.6m²,House,"$1,600,000"
59,"34 Robey Street, Mascot, NSW 2020",3,1,2,262m²,House,"$1,600,000"
59,"72 Corinth Road, Heathcote, NSW 2233",5,2,2,563.9m²,House,"$1,570,000"
59,"9B Seaward Street, Lennox Head, NSW 2478",4,3,2,300m²,House,"$1,550,000"
59,"9a Andrew Close, Mount Colah, NSW 2079",3,1,2,376.8m²,House,"$1,536,000"
